id,userName,userImage,date,score,scoreText,url,title,text,Source,application,is_positive
83,Shafira Salshabila,https://lh3.googleusercontent.com/-uiIpWQayKTw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucleQT4Q17lxmq3YkpCytJ9pL58JIg/photo.jpg,5/11/2019 16:52,3,3,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOFJUaJleVnkVvdyMGNjwa3BVD1tds3umzDUbxWY1oqvV2uTA0kpei-D_JL-Li2PMvR9UpbmTO6rLxXsy3k,,Maaf pemula min.. apakah dengan aplikasi BNI bisa daftar atau aktifasi langsung E bangking atau harus ke kantor cabang BNI. terima kasih min,Google Play,BNI Call,1
84,baby Loviska,https://lh3.googleusercontent.com/-Qw8L9aQDn5o/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckCdwpzBNj8bk58Po3-D4SQ_KGa6Q/photo.jpg,4/25/2019 11:03,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOFj99UXBwZeiskFzw3fo97HBqfyB3W5ix2NbbDVr9IplADwhfvar5vlloCUEMFWYyah0_5x5ZFtl7fXfC0,,good,Google Play,BNI Call,1
85,Ade Baharianto,https://lh3.googleusercontent.com/a-/AOh14GiFCw0AHmhAxCvqdt8Ib_zVdvY_2TftBneYU0o0Zw,4/24/2019 23:49,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOGoGIeqqA4p0aVnNME3lgDJIcgs0KFLV432iLYRR071HTteICSqobODz_tCH4Zki3lj_dfg0ThRf_6_yzQ,,luar biasaaa...serasa jd tony stark ðŸ˜Ž semoga aplikasi ini lbh bagus lg,Google Play,BNI Call,1
86,Eka Susanti,https://lh3.googleusercontent.com/-t4hWLDQUWWM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck9L4bOW9wdYl_Nb5fVI4EC_exKQQ/photo.jpg,4/23/2019 0:28,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOHYDeb5LkR-Rp1IPFbDorDNMozYPw8RPRJPFoHo6MxLJJqvcPJRLHQ5Q5b7J4uMjvbOxhrVJe5iWcv0C3w,,ok keren bgt aplikasinya,Google Play,BNI Call,1
87,sigit purwadi,https://lh3.googleusercontent.com/a-/AOh14GjFLoWjnIi9b1BNIr3iroOHZ-g8DTTqw0b6cyVd,4/10/2019 15:26,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOFO2OcmLqQYGCd7TicQrFHEk6nD9fyX2ikdZ6pMTrIS56LLb2ohFn-V50o7VO1mz6UORgyglYPzmMyzf5c,,good,Google Play,BNI Call,1
88,Rahmad Setyawan,https://lh3.googleusercontent.com/-qT6uDDDtwCU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnHbKUYyI3xb0BS9W1s37HcCbvMJA/photo.jpg,4/3/2019 15:48,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOGc9CUnqgOofJz4AV5daGhhH_kpQeWXQ5loUYLV2U3vYsJxP0wqheb6wwemppwmWSsoknqNpgbj4mBhUvU,,great,Google Play,BNI Call,1
89,Ary Panglipur,https://lh3.googleusercontent.com/a-/AOh14GgIYH-9o1NOhGJ8HL23nbl3iZaaNaYCbBN_hQIL,4/1/2019 15:03,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOFtBVNEafvFn6zvoycYOOKYO3Tc5tW87u7qpU38jMNPS6OEzQMIVcKl0JcGEGDQVhONSUKuLWn-symfwlo,,tolong bantu aku pi jaman K T A. an ary thonang panglipur,Google Play,BNI Call,1
90,Yuli,https://lh3.googleusercontent.com/a-/AOh14GjFY1zDEXicm97tTAb1JzH_wAkm76NVrqJYIVyYIw,3/27/2019 7:31,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOG3DG-1hbmc-PAnbbcOzJfaI3td7lA17pgbJGYXtyJUhHJzbcbSPWfPSiZFi5OhJAwJo2251CmcfEXDSi4,,sangat membantu,Google Play,BNI Call,1
91,Agus Sumaryoto Channel,https://lh3.googleusercontent.com/a-/AOh14GgFtrnN-vsbSh2kRNn89eMvRWYTwnVE2A8RMR_Hvw,3/25/2019 23:06,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOFNcwg4WI8bA39UsCralSf_IxKKtUKRAAiWyTTBQzgfR4ZVX6yBppqZmgilzqO-LBq595x8on1OQiTZ0og,,bagus,Google Play,BNI Call,1
92,frank tmt,https://lh3.googleusercontent.com/a-/AOh14GiuTD5e_9D3r6uosTX2R2p9UwEuGttMio8mmrCExA,3/22/2019 22:41,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOGWZMkLxb2pmUQSugYG4Fsa7DjdIpRJJLiVx6VdIxl7FQAqKmFOQXLBSgd01r4dRn-q-DDLiNSZl2U_lS4,,waoww ok bgt ðŸ‘,Google Play,BNI Call,1
93,Tetty Purba,https://lh3.googleusercontent.com/a-/AOh14GghYEFvNdtosbkqdGL8G8Au9Q2bIzdCrdQif8aa7gI,3/20/2019 3:11,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOFGIIZlM5irei-0wInXWYX5wTJ6DOsriTuLrmJ5sVRHE5DhyC_xvrXYv3G4kgmM5lKjuGs9RxyLFKi0n5o,,Good. Sangat membantu.,Google Play,BNI Call,1
94,Ika Sembiring,https://lh3.googleusercontent.com/a-/AOh14GhGe1jKlD7zfEPmrR0Gt3ZTJxE4C9OtKketlX6Q,3/19/2019 3:29,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOHvMZg8ldtkaeg4kaIw169c3PiBJh5h-_W0vXyvdcbrXzdFzm2QcuzEbTPXn69OUfrLVcilDNvdimnp7aE,,keren,Google Play,BNI Call,1
95,Putri Putpat,https://lh3.googleusercontent.com/-6GexyjMQR38/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnUcAtRzz787_oYu4mbQ1nWcIA4lA/photo.jpg,3/15/2019 15:37,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOH0zGAAGoVsUp-dc6XCcn9LeuWPQhlcRI5hJe3pOaI3jVAcG2BHulGSmet8O9SWAsHf5aVefRJP3QUv1gk,,butuh banget yang beginian. thanks BNI,Google Play,BNI Call,1
96,Sahid Sugiyarta,https://lh3.googleusercontent.com/a-/AOh14GhH_8KmFy-EPAV7NMqKvF6nWBWV5pD9WzEaYXfH,3/13/2019 23:40,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOELoF129dkCplN2vHF-pZhQDG6ebh39hqgeXCOLpFpzMzzozXTW_582tA8K95w-lYCxdI0fYlquh2XyYGw,,bagus,Google Play,BNI Call,1
97,Yuniarti Andjar,https://lh3.googleusercontent.com/-rKkrcy0Fjk4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmgUN8dAZVoejq4AdQdwRzMsEV_vg/photo.jpg,2/26/2019 23:02,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOEkHpw7wSaSpb_0Pmstk2uIF7qkxPS0wPcLtekO9yzOCm7ggZkk35LiDlQQIGUBC4JTpW6eWPgDSTsrUZA,,aplikasi keren untuk belajar,Google Play,BNI Call,1
98,Pengguna Google,https://lh3.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,2/5/2019 16:17,1,1,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOFxKsYbdZ_9kJ2neLgfYbzhQ18m3AysAEC4lCkldGX8CEp9SKo2T_EhUqP5pZActln2ln32c-3yzbgUesc,,bagaimana cara nya menutup asuransi proteksi prima minta saran nya dong,Google Play,BNI Call,1
99,Hairudin Kaharu,https://lh3.googleusercontent.com/a-/AOh14GhgBzVGrCZ0UxjTosaBD2SVNTG9ggZH10eVhzadnQ,1/30/2019 2:37,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOHdov4XXxxg7VO5-HQiEucVCDn0lV1XApSIRT6b0i3-VQoWAPbAgNVWQ7QxVpdMyBjLZIoBiXteMLZF-nM,,Sangat membantu,Google Play,BNI Call,1
100,Pengguna Google,https://lh3.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,1/25/2019 9:24,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOHi-7Yentvf3pU_yVhZgza2HuqP3I9ufjE3OA0gAASYzulJKCvr9Dr9rOsO7p9fKNESnHiDbyoClDqxmdw,,"masih mempelajari aplikasinini, tapi kayaknya seru",Google Play,BNI Call,1
101,Eka Bohai,https://lh3.googleusercontent.com/a-/AOh14Gj0PTMI5fn9bx5ijHdmLw-_QWX911tPyN550JCo,1/25/2019 0:02,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOHPkZja_e_gvxxBc564yB63fFwb1A5wr444TW_HLChTtedbnlZclSgFDcWquAsUBXcF2_H8Ypop3c6d_aY,,"suka banget,. saya pikir aplikasi ini hanya utk bertanya produk bni yg dibutuhkan saja, ternyata bisa curhat juga menghilangkan strees kami dlm bekerja..saluuut bni lope uðŸ‘â¤ï¸",Google Play,BNI Call,1
102,Pengguna Google,https://lh3.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,1/24/2019 13:13,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOFvrWOq9ESgWsH9GnHF4QvX1_TfCPFjKsPeTEW4hASjh-7DkiintGY2PbZ75DNx_2X-PfVEVtjAPoukClM,,Bagus,Google Play,BNI Call,1
103,muhammad rizal marsuci,https://lh3.googleusercontent.com/a-/AOh14GiJ8N5ep98d7UkNi863BaIAHkTNxAeamO5JQmc7bNA,1/23/2019 1:41,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOEvJig5zEno300iJFm3BT3Wcr2hWVAWEx4MMnipIQN950_FrVGuYBQCIu1Eesy30GVef3PsUyv7MsxJiwI,,mantabs tks bni.... BNI serasa dalam genggaman,Google Play,BNI Call,1
104,Wisnu Hermawan,https://lh3.googleusercontent.com/a-/AOh14Ggky741i-YaTyRIyk0rYk92XTHAbL-T5qu9kraQ7Q,1/14/2019 5:33,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOE9GwpGYHzByyJ9vrZnfslUAMQRVejhgyjPr4AB5JDPETus8OrFe9AE4Bbjm2lrEQ9g6kdeEv3tyPyGYKU,,Bagus,Google Play,BNI Call,1
105,Pengguna Google,https://lh3.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,1/8/2019 11:45,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOElQj131ihSASvpeBJwoFoPum4wTeuLH-uHg3GS0cpPMzo6AoSvZuEaa3DLeSOO4rJTrbg5RT_kmnDVPBg,,very intersting,Google Play,BNI Call,1
106,taqin bhe,https://lh3.googleusercontent.com/-1VWea52Y-Fw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclWEO_xdqofULIYbrij1LuJyb86HA/photo.jpg,1/2/2019 2:49,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOHOJWhrD4CYiJayfUY0MEAD6Y-t4exiCqCjfwZWXQ9z0MXC-iRtUviv0EPty3j0xqcuZeDGrUI0Ybm4ZP4,,sangat membantu...ðŸ‘ðŸ‘ðŸ‘,Google Play,BNI Call,1
107,Eric Saor Lington,https://lh3.googleusercontent.com/-zYM6AczTGmA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnwTr1ndEY_CiGYTDWPnWgz8MUCmg/photo.jpg,12/9/2018 3:11,2,2,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOFewxMa5GzxVxhrSx-fbqMk0G9IhGYomVetzXT40zWVvUy9lLVus0kofQr7YZlDDc6GHdEz02Diek0V10c,,Tolong permudah untuk berbicara dgn customer service bkn sm mesin..bravo BNI,Google Play,BNI Call,1
108,agussalim emmang,https://lh3.googleusercontent.com/-Zn6ExxOSaJA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn22eWghZGloID4uhaMvSP_yfi3lg/photo.jpg,11/21/2018 9:24,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOEMpywxx4PeUi95C0Yx-5SFQnFgzk7sYHTiLKOMs0aDLCZWvBHypflvHkYA6il0_FusjrAAfY-GdlgJIGU,,Lanjutkan pengembangannya,Google Play,BNI Call,1
109,Amhier Wahid,https://lh3.googleusercontent.com/a-/AOh14GhSQFeycUbE1uRbqBOdzZ5_AGpvrhV9dVbvuyrPhA,11/15/2018 15:17,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOHBchGTt-QJC6hM3N8gKHAVbVIf6FMeeyXVqENMBvbJaapoFCzwgEpmB1zDx0FlBTOfKhiBMaOzn3QDDd4,,Top Markotop,Google Play,BNI Call,1
110,Melvin Zumery,https://lh3.googleusercontent.com/a-/AOh14GjiaeQ7vJe_ePEACNKEET8kty-WoAoNub5OO8KD,11/15/2018 13:34,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOFSvYDMfDo71o0tp-gVq8JSKU7nZLaIj5zfavzAPOQdPecY4Te4ASRTwCCOEl6VjVOjldAELHGDRlaW8Cg,,Mantao betul,Google Play,BNI Call,1
111,kiagus karim,https://lh3.googleusercontent.com/-LtXrFmC3ZNQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclP3fIVMuzpytHUcmFgWf9KoRx6GA/photo.jpg,11/15/2018 1:24,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOHHHGs6ejcCDFcwCmy8s1417syhhQ8tnKlW6xjTDfgcIStp-JYSM-hWhD6X5qn7DTNE4N0UzdP3kedIngo,,Sangat membantu dan milineal,Google Play,BNI Call,1
112,Pengguna Google,https://lh3.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,11/14/2018 3:04,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOEXVk4yq-DJXyr03-ZenDMy72zf-U0_QyjjJMoV4jDEnKxg2nykpSrEKXBD6gnswTEmQCV7nXUxlCUkUgc,,Makin mantap bni to the next digital level,Google Play,BNI Call,1
113,Teguh Aprianto,https://lh3.googleusercontent.com/a-/AOh14GjgC0Yl9ORqTkCCFYsQTReZoe7fNFC9ZNVAoIqJjQ,11/2/2018 0:44,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOE3uerUQZWY_Z9zdTvVaCke5YU9vBZeH3O4rcbzW8emhgVrG02S9aO9GFvDV3TSXLAT9ZkUZOnFt_MDgoE,,Super Keren !!!,Google Play,BNI Call,1
114,Pengguna Google,https://lh3.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,10/9/2018 2:04,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOEhKR-DL_oRI1aQpd1EKXtOxEqxJlWv0-soA6YgKkIEe4jI1fG6p8ibzlkrPzfddTMI65gyKGDAX2li-mg,,BNI Call sangat membantu,Google Play,BNI Call,1
115,Pengguna Google,https://lh3.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,8/31/2018 2:15,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOGCPyLK0pcW0gvtPc8eqfVIuKs-AB5H4QR9s8F6_1qFktHgJt9RNIQhdsF8KAO-x8hR6553_wgMl-dzfBo,,Keren,Google Play,BNI Call,1
116,maintenance crew,https://lh3.googleusercontent.com/-GWpGgquV76s/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclj19SgwrPpJntI8FY8PekCvhbs8Q/photo.jpg,8/28/2018 10:31,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOHRgZiIrD3dzJmBq074gofb_lQOrWoBZUZcBDBq0sZpz3qbCoqoT5pwCV2lUl6UHevF7O_rx1L3ehWYISU,,Mengasyikkan,Google Play,BNI Call,1
117,Jeff Roberto,https://lh3.googleusercontent.com/-uq0b-dQJiHw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclxxEPyL-22mZ1y-k45cS6UqveIEA/photo.jpg,8/21/2018 15:47,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOHGd9qy4uoG8TGPDYhr1MuAX3TZDoQCJb7gICzwWRl2ap0K5OpdNdsGXU0ZoY2o_HbV-7w-cGh7kI2p8tE,,Oks begitu... bni teknologinya kuereen,Google Play,BNI Call,1
118,Pengguna Google,https://lh3.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,8/21/2018 10:52,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOFfTUOJy4edunv-EkMyDKbQc9-jqrj-sy9h7cdWTeowp5iKG2lXnH3DNYlLowALxgNeeCAu0esdQ12oLqo,,Aplikasi nya kereeen,Google Play,BNI Call,1
119,Pengguna Google,https://lh3.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,8/21/2018 9:00,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOFz0ByQ82lHjTvDst7oUz4ZbrC4qthlXmr5ynLExfxnEuQ0tQTalUkMJhUBq0PU81Smeugd8ru_b0abLuQ,,"Aplikasi keren, mantap Bank BNI",Google Play,BNI Call,1
120,davied Gaptek,https://lh3.googleusercontent.com/a-/AOh14Gj4WSSHxiZ92Kuro_p0_tH3H0nHvvxzsztzB0sTclY,8/21/2018 4:05,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOE7GfBgKzOD9h4JH8MMzkkcdekUc1w66E6hn3V0id8TRsc844oqoG0mcvhTOaigxzjck4PWU7sWek2IBZ4,,"Bagus banget aplikasinya, interaktif",Google Play,BNI Call,1
121,Rifqy Aufar,https://lh3.googleusercontent.com/a-/AOh14GhaLUvJrKVN1_Rc_beEPx4gEnchu7pMcwn7-i03xQ,8/10/2018 3:31,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOH3XH6P0z0YkWLYWcSpTRoho-_38fLQN-Qx4qmoKahrvvNVExwnWFPUK5RzBPtGwrC1Tq2D91i-x4yZt7I,,"Aplikasi yang luar biasa, sangat membantuðŸ˜ðŸ˜ðŸ˜",Google Play,BNI Call,1
122,Pengguna Google,https://lh3.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,8/10/2018 2:42,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOGdD5SQltkiELF-6lSolPSTjJ9vjgZmRk-aBMaBOA5qbcyRHzuDeOr4jKz4RcHw-EKcE72zVbEi0dkNQYs,,Keren,Google Play,BNI Call,1
123,Kurniado Ferdian,https://lh3.googleusercontent.com/a-/AOh14GjEkKv3SA0lL7JkTqWAU3dQP9CygdXM0-sUnd_L,8/9/2018 13:12,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOFlDwh69eC9nuJdcuc9xrEkKYI74j5PHnoYe1oUK0FGg_6_jFPqnVAMLTF5jcACxGRnifnt8yJmwq4TUsY,,aplikasinya keren memudahkan sekali,Google Play,BNI Call,1
124,Pengguna Google,https://lh3.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,8/6/2018 18:27,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOE8gqQiY0xR7D7MRFv7xHwbRiejT-hdhmz-SvQI8v_eML8cYyiWsoMwUXExNZSp9Fz6b2h5uzSbj3wJWvI,,Sangat membantu,Google Play,BNI Call,1
125,Dwi Noviansyah,https://lh3.googleusercontent.com/a-/AOh14GgDWl9Wvst4CAEz7dnja1az7ZyPOTjzFxYilfSQ,7/30/2018 15:08,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOF3JHHgxQyg2oz_9lCYgPRcVmvAXm6NhDUxsOLbEtJq7wlPu6JAMx8VzGu8BoVNmczupBDo2vhsBa2hzFc,,Aplikasinya sangat bermanfaat. Thanks BNI,Google Play,BNI Call,1
126,Yudi Purwanto,https://lh3.googleusercontent.com/a-/AOh14Gi-_Nzrcx9pI5MsyfF_8CCIgrg0-qqDTGECa_jVBhg,7/26/2018 10:38,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOEkH9PeWq2jNOh6nhakKlMPhyb2E906rROnz-5wwG11K4lP_zsu07kwMeetn4pmsHIoFW_gipIwyKlnfT0,,Super...BNI maju terus,Google Play,BNI Call,1
127,Septian Prima Razak,https://lh3.googleusercontent.com/a-/AOh14GgC4dDLPTGmkrBEVWhy0i6U3o2JsQ4PctYRVQ0AXg,7/26/2018 8:51,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOGXN9io_8Enzj33-TGSd9RniCNsbhpIywKV8HCnfxXLHSmmY-vnXcyNR3e_JgtfDfc1V1IA3SiRtKRUk1I,,Inovasi terbaik dari BNI,Google Play,BNI Call,1
128,faqih rizal,https://lh3.googleusercontent.com/-H9V_8hH81fw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclDWYCxhIHxmsTi3QHMH7Prgo5Z5A/photo.jpg,7/26/2018 3:52,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOHF1QX6msKoR0jjMAEV528YZvP6DWHcsDJec8C86ukM2T0ugDSBOyUHgjqCX--Qeho6hduuV_Cd70E36os,,"Very usefull, semakjn bangga mjd insan BNI...",Google Play,BNI Call,1
129,KRISTIO WATI,https://lh3.googleusercontent.com/a-/AOh14GiikCpWORcyX4_xozAq0eAKYXLGrpaNZchOnj1Z,7/24/2018 12:28,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOEmHEDJD-vSpt0neGBd3UigC0cwNZkMQNgQyCqJEgP4EejYXSTEFvMv1yZJqbc566c1pIuS2s-RjdYox7g,,Kerenn... Semangat melayani negeri. #BNIDigination,Google Play,BNI Call,1
130,vivi arsita wulandari,https://lh3.googleusercontent.com/a-/AOh14GjoS0Zvy8XTYfeHCJY_v6kFY_NrAk1xAJF0_sWaNw,7/14/2018 5:00,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOGd_a6xD_3sFkKlGklFjStepzYlvSsEhZELW2_7hopNap0Q3aFoBVMHMADuRvd2dA-DC2ZCQB2M-PLbee4,,Keren banget appsnya. BNI to digital banget dehðŸ˜,Google Play,BNI Call,1
131,Andi Supriyadi,https://lh3.googleusercontent.com/a-/AOh14GiLL2PsJi6JkBTVpQHPXb70CxN_bBTB5rmwmH4p,7/13/2018 4:49,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOEJeP4_bg_yquR16_SUrzD2e5xFK5s9Ccyjv4M63G8zkfRciVobCd4h3rwgsea5djg3dLg6nVZ_nTZzW-I,,Aplikasi ny sangat membantu sekali. Mantapp BNI46,Google Play,BNI Call,1
132,Muhammad Hary Wibowo,https://lh3.googleusercontent.com/-ZZxwnbM2-8I/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmpD27_yVuIajMgzkNN_FsZU0ByjQ/photo.jpg,7/13/2018 3:38,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOGTvMXYbyro5aEHOFRkjIpFTb1Txgl4IBJonqwJ7lSvjUhmCyGOM-1KxeWL0fPi3vhOTdsgJ8A_E4ZH0Ts,,Good Aplication,Google Play,BNI Call,1
133,Pengguna Google,https://lh3.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,7/13/2018 3:27,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOFUOxo_ZSzZ9rEEIQfW9jkCnbaIj9N-i0pB2Z18zJrvRYWgARJ9wucUL6CTp86ux6PUGvvegXIGKGAY64w,,"Lebih membantu nasabah,efektif dan lebih efisien",Google Play,BNI Call,1
134,Puji Astuti,https://lh3.googleusercontent.com/a-/AOh14GigkVwcp8dnyt4dUDcA4Ilt-ymCHiIYjVxFMGfL,7/13/2018 0:57,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=id.co.bni.bnicall&reviewid=gp:AOqpTOFC1MvKdhjxsPgEhXspbnQHuzxtR1Ke6OWPbgIjNRIqQ-rCyUT8FL7UI8VLFlqyVkKarOYiUHt5YJcofk8,,Bagus...........,Google Play,BNI Call,1
